,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
100,Jhené Aiko,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),3Wol2exesJNRrj6hGZ6R8s,73,0.518,0.702,1,-6.91,0,0.208,0.128,0.0,0.075,0.878,134.965,193833,4
101,Stunna 4 Vegas,UP THE SMOKE (with Offset),3faAAUxohrxqYhPlneZ3XV,78,0.899,0.735,4,-7.719,1,0.4,0.0506,0.0,0.15,0.884,143.001,188107,4
102,Moneybagg Yo,U Played (feat. Lil Baby),7qeWNGBqqagdwf4KnjRzGZ,77,0.874,0.847,2,-3.574,1,0.233,0.00341,0.0,0.29,0.881,134.965,164754,4
103,Russ,BEST ON EARTH (feat. BIA) - Bonus,0xKBkLcF71uUQeTA7FSu4A,78,0.846,0.748,5,-3.512,0,0.078,0.188,0.0,0.093,0.597,90.006,160720,4
104,NLE Choppa,100 Shots,1eto1iY3lVWyJhejV6Mi6J,72,0.832,0.591,11,-7.665,1,0.408,0.154,2.75e-05,0.124,0.297,140.081,157929,4
105,Migos,Give No Fxk,6ZelF5APDN5r6XnFqcnvWR,80,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68e-06,0.0923,0.236,145.976,224243,4
106,A Boogie Wit da Hoodie,Might Not Give Up (feat. Young Thug),4l2rsMfr20dj6nf6i6F3Y8,78,0.687,0.592,2,-6.378,1,0.224,0.203,0.0,0.279,0.246,178.83,225266,4
107,Pop Smoke,Dior (with Gunna) - Remix,5R9k9x85lAYbamdUoKAJvj,78,0.73,0.816,7,-5.402,1,0.304,0.177,1.23e-05,0.415,0.803,142.054,230387,4
108,Jhené Aiko,Speak,6ffCTLnwgOBNv09A9UCRl9,69,0.341,0.368,4,-9.637,1,0.0311,0.34,0.0,0.14,0.28,89.624,185240,4
109,J Balvin,Morado,3mQ6SLdxxaL52Yte7KF2Ks,90,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,200667,4
110,Daddy Yankee,Que Tire Pa Lante,374NAPCOiQpQRuXXXNgYwp,0,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520,4
111,Daddy Yankee,Caliente,6Q5qSao4cdCwtQcPZhh3gz,0,0.801,0.903,1,-5.058,0,0.236,0.0484,0.0,0.0619,0.957,103.61,217253,4
112,Jhené Aiko,None Of Your Concern (feat. Big Sean),75MSZRbAbQuzfUV3Pefvut,68,0.437,0.517,9,-9.329,0,0.225,0.856,0.0,0.109,0.373,82.757,259387,4
113,Doja Cat,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,83,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,4
114,Jhené Aiko,One Way St. (feat. Ab-Soul),00FmWWD8FpB1Ph6nPPw1bC,68,0.384,0.598,10,-8.216,0,0.153,0.168,0.0,0.61,0.365,82.455,174333,4
115,Jhené Aiko,Tryna Smoke,4CqSF73VXQcpDTXsCy97CV,68,0.644,0.451,8,-11.079,1,0.154,0.39,4.17e-05,0.593,0.779,149.854,269853,4
116,BTS,Filter,0ono6UCNVZ1XqOm6j78Blu,83,0.781,0.762,10,-5.188,0,0.0626,0.0222,0.0,0.121,0.86,110.042,180221,4
117,Jhené Aiko,10k Hours (feat. Nas),71qTg1coMAqpmwIlVVayoV,68,0.663,0.41,6,-9.589,0,0.367,0.885,0.000667,0.137,0.324,89.113,257987,4
118,Jhené Aiko,Triggered (freestyle),3zPgAKn5tbmCuCKrR3r7qE,68,0.485,0.389,0,-10.765,1,0.298,0.799,0.0,0.146,0.391,93.175,209933,4
119,Megan Thee Stallion,B.I.T.C.H.,06scTb0zbkxYNgpAB3J9fN,76,0.742,0.731,11,-4.362,0,0.306,0.0851,0.0,0.131,0.547,174.019,183143,4
120,Jhené Aiko,Born Tired,1IccfvDqh1CGWNdMThjycb,68,0.511,0.312,0,-10.424,1,0.0412,0.572,0.0,0.0847,0.267,113.771,195187,5
121,Jhené Aiko,Surrender (feat. Dr. Chill),1vPw8XDPJLMmIaQGHYQ7Pp,67,0.534,0.464,11,-10.209,0,0.0426,0.623,0.000244,0.107,0.119,134.568,257573,4
122,Eminem,Those Kinda Nights (feat. Ed Sheeran),0VSzREd1OjEWJ9tXoFHRQH,82,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,177693,4
123,Jhené Aiko,Lightning & Thunder (feat. John Legend),68q4iNShG47zCF2LBlkybk,67,0.272,0.358,9,-11.231,1,0.0442,0.503,1.06e-05,0.359,0.281,82.047,270067,3
124,The Kid LAROI,Diva (feat. Lil Tecca),7gVwgc8b3XnO87TpmXXFA5,79,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,172005,4
125,Pop Smoke,Shake The Room (feat. Quavo),7rSnKi58HPIVC0FVyh04Q1,79,0.733,0.684,2,-4.748,1,0.177,0.142,0.0,0.179,0.437,142.04,165640,4
126,Jhené Aiko,Pray For You,3JHQY6VnwmUMuYb0XI2O7Y,67,0.525,0.478,6,-11.203,0,0.441,0.787,6.14e-06,0.104,0.276,147.741,100387,4
127,BTS,Black Swan,24NuEDgyRIljwSyY0lsr7b,84,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023,198261,4
128,YoungBoy Never Broke Again,Red Eye,3qHgGyJY4GpXNOK4WL4NSo,75,0.485,0.814,9,-3.907,1,0.138,0.217,0.0,0.112,0.327,159.894,156077,4
129,Anuel AA,Keii,5eEQCfq7MXQr6aHLNRUZLs,88,0.708,0.797,0,-3.095,0,0.0391,0.4,0.0,0.096,0.51,88.015,210000,4
130,Jhené Aiko,Lotus - intro,1aWBNkWrY3VA2eeV6ljGQf,67,0.48,0.274,0,-17.702,0,0.316,0.914,0.0,0.383,0.547,94.539,71627,5
131,Jhené Aiko,Define Me - interlude,1lXhfXGzzU2kFlGhaalfjF,66,0.529,0.0956,3,-19.221,0,0.0528,0.949,7.25e-05,0.105,0.551,106.029,108693,5
132,Jhené Aiko,LOVE,6KtnTQVGjWlGDFAuThCTYk,66,0.362,0.466,5,-8.161,1,0.0858,0.0663,1.13e-05,0.224,0.339,83.944,156467,4
133,Tame Impala,Breathe Deeper,3LbZIhU0smEU5SUnxod4j4,79,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4
134,BTS,My Time,4vTgx6h4seHvkuFh84JXYP,82,0.674,0.64,0,-5.139,0,0.0339,0.151,0.0,0.0925,0.664,99.908,234458,4
135,Mac Miller,Circles,4jXl6VtkFFKIt3ycUQc5LT,78,0.61,0.0316,9,-15.186,1,0.0486,0.896,0.00461,0.108,0.37,151.964,170360,4
136,Jhené Aiko,Summer 2020 - interlude,61A3iFvqsEPmnwAtsbwRJL,66,0.426,0.0613,9,-17.04,1,0.0401,0.963,0.00368,0.162,0.178,134.959,105933,3
137,Joyner Lucas,Revenge,43mwjiAXLMqkOv4vtlNweU,78,0.844,0.574,4,-4.886,0,0.382,0.306,0.0,0.11,0.476,158.047,269084,4
138,Jhené Aiko,Mourning Doves,6nLWre5WAwwCP7HEuYCLQp,65,0.421,0.128,11,-16.267,1,0.0409,0.976,8.52e-06,0.0907,0.151,75.564,168053,1
139,Jhené Aiko,Magic Hour,2siIhRYyrbKp9rGFAD4TVx,65,0.522,0.278,9,-11.512,1,0.0354,0.799,0.0,0.132,0.194,76.038,196320,3
140,Jhené Aiko,Party For Me,48lNiJEM4eEhSIn4Vf80Xd,65,0.491,0.697,1,-8.562,0,0.372,0.0309,1.2e-06,0.0997,0.323,93.88,206120,4
141,5 Seconds of Summer,Old Me,5RUUkFNqH3GRKHg1xjprOb,82,0.721,0.621,0,-3.639,1,0.0483,0.304,0.0,0.266,0.473,127.976,184667,4
142,Megan Thee Stallion,Captain Hook,1E3VQQWFQAPJkXfYHjqWoI,73,0.863,0.633,10,-5.002,0,0.287,0.0118,0.0,0.285,0.545,163.991,176750,4
143,Eminem,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",0GQ5bFTVFFKpwNPc7KwQnB,80,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,234653,4
144,BTS,UGH!,1aKuG1GG76xPLUkjBbQo3W,81,0.72,0.824,10,-5.086,0,0.128,0.0394,0.0,0.0509,0.333,165.998,225012,4
145,Lil Skies,Havin My Way (feat. Lil Durk),0oH0OIeKJSAT5bdFkbz20A,73,0.802,0.737,6,-4.862,0,0.0757,0.275,0.0,0.113,0.712,127.014,211654,4
146,Bankrol Hayden,Costa Rica,2iObjOsy2vpsariW4Y7hQg,78,0.9,0.482,11,-8.98,0,0.421,0.201,0.0,0.106,0.68,127.866,114965,4
147,Taylor Swift,Only The Young - Featured in Miss Americana,2slqvGLwzZZYsT4K4Y1GBC,81,0.56,0.78,5,-4.895,0,0.0517,0.00244,0.0,0.0714,0.602,93.516,157507,4
148,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",6MO2bfLHKykUgCChFdw91H,77,0.815,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.982,296011,4
149,Eminem,Unaccommodating (feat. Young M.A),0q2vG0UVuy6ajjcpkQHdZM,79,0.852,0.752,1,-5.793,1,0.0597,0.0169,0.0,0.394,0.389,89.95,216600,4
150,Lil Tjay,20/20,4Hqh0dS4x07zuRw6eBTO7p,77,0.886,0.336,4,-12.779,1,0.239,0.557,0.0,0.0933,0.536,100.044,230448,4
151,Eminem,Darkness,5SiZJoLXp3WOl3J4C8IK0d,80,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,337147,4
152,BTS,Louder than bombs,3op7HNwLli54MBjFGzIlZO,82,0.643,0.667,0,-6.993,0,0.152,0.0433,0.0,0.0904,0.485,145.999,217404,4
153,Bazzi,Young & Alive,5RsKelNxucrDxgMbZ3vd3W,75,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005,160465,4
154,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,72,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,170858,4
155,Shakira,Me Gusta,5Xhqh4lwJPtMUTsdBztN1a,88,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,190570,4
156,Mac Miller,Hand Me Downs,2Yv2mHzr5AQavVdwQjEokV,76,0.677,0.33,2,-11.198,1,0.149,0.474,0.000871,0.064,0.336,68.985,298440,4
157,YoungBoy Never Broke Again,Lil Top,1aMokXl3uKDvCh4BBcjFOA,73,0.708,0.654,5,-6.76,0,0.369,0.0556,0.0,0.208,0.697,168.032,185746,4
158,BTS,00:00 (Zero O’Clock),4AlihYDqxXshKhvh5tnMfP,81,0.566,0.548,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999,250296,4
159,Dustin Lynch,Ridin’ Roads,2VPmBOuy7ZAOFSzKwW2IEt,74,0.547,0.817,9,-4.255,1,0.0448,0.0986,0.0,0.136,0.592,142.118,205427,4
160,Chase Rice,Lonely If You Are,5TI10v8sy9VPp5YhVRVK1f,74,0.681,0.726,7,-5.1,1,0.0453,0.162,0.0,0.119,0.819,84.98,176729,4
161,A Boogie Wit da Hoodie,Stain (feat. DaBaby),0dIz1I7IwX5ardG47AHxCZ,75,0.816,0.754,8,-3.911,1,0.389,0.0117,0.0,0.129,0.604,159.073,175128,4
162,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,0,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,225857,4
163,Jeremy Zucker,not ur friend,5T9S5x5hEOvgGKWysm683a,75,0.802,0.272,4,-10.563,1,0.412,0.309,0.0,0.403,0.669,68.969,174520,4
164,5 Seconds of Summer,No Shame,5JSVa5i6lFPoyOzK4gj0Ox,80,0.576,0.815,7,-3.125,1,0.0361,0.0186,2.07e-06,0.158,0.445,90.972,190894,4
165,BTS,We are Bulletproof : the Eternal,44WLOqH7QayQOQdeUHeKUK,81,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047,261543,4
166,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],438wODjSTL2jgn1nePaNew,73,0.661,0.523,8,-5.902,1,0.0381,0.483,0.0,0.469,0.536,122.948,222009,4
167,Nicky Jam,Muévelo,4VgYtXCVJ7IbWAZ5ryfvEQ,88,0.595,0.807,7,-2.409,1,0.0489,0.416,1.41e-05,0.565,0.919,188.081,194892,4
168,Tame Impala,Borderline,5hM5arv9KDbCHS0k9uqwjr,77,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,237800,4
169,Selena Gomez,Look At Her Now,7eOkHIcaoUhngxxypM5Ajr,81,0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,162596,5
170,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),7wsmIIm0xWmtP7TmACXkJn,70,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.065,206702,4
171,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,68,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4
172,Carly Pearce,I Hope You’re Happy Now,0Al3wN3keprGTSgG8NBwjr,73,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4
173,BTS,Friends,7w05lsU2VLSeiT8Nukrv5M,81,0.55,0.747,1,-5.211,1,0.0407,0.0668,0.0,0.0536,0.648,79.98,199339,4
174,Mac Miller,Complicated,3WfSNAoj2D8C9noPSGZZFM,75,0.831,0.36,0,-8.073,1,0.052,0.136,0.00217,0.0703,0.601,75.014,232212,4
175,Maroon 5,Makes Me Wonder,1KWN3u3biwgo2ehX4vvzpt,0,0.795,0.865,7,-3.038,1,0.0368,0.00593,0.0002,0.0563,0.859,114.001,211093,4
176,Maroon 5,Sunday Morning,1MgwaRfvjTgNn3YKICO8ke,0,0.593,0.72,0,-6.469,1,0.0504,0.0842,0.0,0.0632,0.815,88.054,243107,4
177,Maroon 5,She Will Be Loved - Radio Mix,498hoPkJvU7Fbq0sv17HIq,0,0.7,0.71,0,-5.525,0,0.0295,0.0588,0.0,0.134,0.558,102.06,257827,4
178,Breland,My Truck,1mpD5ioZ9479I6CuKxn3K9,75,0.883,0.299,2,-8.382,1,0.105,0.232,5.62e-06,0.162,0.551,136.985,158329,4
179,Selena Gomez,Rare - Alexander 23 Edit,60xTyEfoVFgxmrKXb51dDi,67,0.529,0.378,5,-9.238,1,0.0384,0.6,1.51e-06,0.0889,0.139,115.505,228122,4
180,BTS,Inner Child,4BKOjYosPhw334moS3wlbO,80,0.589,0.696,11,-7.981,1,0.0725,0.017,0.0,0.0808,0.332,134.953,233266,4
181,Demi Lovato,Anyone,18ssFhD04lWo1RzpcohnrG,78,0.557,0.387,11,-6.338,1,0.0374,0.876,0.0,0.111,0.317,129.98,227813,4
182,Mac Miller,Woods,3Qa944OTMZkg8DHjET8JQv,75,0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,286387,4
183,2 Chainz,NO TV,78KiqdSnQIGiJzOJRQMs8G,65,0.962,0.381,1,-9.194,1,0.546,0.0306,0.0,0.425,0.152,130.038,124547,4
184,Lil Nas X,Rodeo - feat. Nas,7ikRId3U9AXd6tfF2fbItC,77,0.65,0.637,9,-6.195,1,0.0369,0.0814,0.000607,0.51,0.575,140.115,145222,4
185,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,6RbH4isVKIOg1OY1HvRqFc,77,0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.422,104.984,281120,4
186,Jhay Cortez,Medusa,3qM0vBxIe4VUbK0Z0smuVP,85,0.886,0.604,0,-7.293,1,0.208,0.194,3.15e-06,0.107,0.383,98.023,305333,4
187,BTS,Moon,1xfXXujIlLZAx5wpu46Nyk,80,0.703,0.646,6,-6.658,1,0.0596,0.0104,0.0,0.191,0.64,141.87,208590,4
188,A Boogie Wit da Hoodie,King Of My City,3o0nkjyy6eZL5lZcEpvJec,74,0.48,0.679,4,-6.776,0,0.264,0.452,0.0,0.152,0.29,81.186,148676,5
189,Eminem,Lock It Up (feat. Anderson .Paak),1qwMkkRiD5jqLeUUjfgblh,77,0.848,0.745,6,-3.052,0,0.221,0.0949,0.0,0.0796,0.516,137.024,170227,4
190,Polo G,First Place,5rSVQzJQ5nMUcFJDkJMfzL,74,0.656,0.566,0,-9.501,1,0.339,0.0125,0.0,0.0655,0.563,137.215,199992,4
191,Shawn Mendes,Don't Be A Fool,2Z5Zx0Oe9uLXN4z9M1yQSX,0,0.47,0.325,11,-6.054,0,0.0392,0.624,0.0,0.0995,0.252,175.574,215760,3
192,Shawn Mendes,Three Empty Words,5XWVPqqhXq2jzVJiLG0zqd,0,0.599,0.424,7,-9.818,1,0.0294,0.798,0.0,0.133,0.512,95.579,199013,4
193,Mac Miller,I Can See,3R8CyhJfVjvgIROd5RSGhQ,74,0.699,0.503,5,-9.922,0,0.0882,0.391,0.0126,0.0996,0.0546,114.86,220853,4
194,A Boogie Wit da Hoodie,Thug Love,4MzhmCOgPB7xb87f1CXjlA,74,0.54,0.643,5,-4.707,0,0.288,0.428,0.0,0.174,0.328,178.125,181744,4
195,Justin Bieber,Get Me,6zGPytJiZmFuyVq7RTNO9G,79,0.824,0.503,6,-6.94,0,0.156,0.05,5.25e-05,0.107,0.784,109.397,185419,5
196,Tame Impala,Lost In Yesterday,5JWPUEov2wlX7c0jhYZpeB,77,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3
197,Megan Thee Stallion,Hit My Phone (feat. Kehlani),6DxQb1QXBymgaMBZJujxV2,66,0.831,0.627,11,-6.614,0,0.176,0.276,0.0,0.199,0.76,108.042,150767,4
198,Trippie Redd,YELL OH,003VDDA7J3Xb2ZFlNx7nIZ,73,0.842,0.578,6,-6.05,0,0.138,0.00419,0.0,0.228,0.19,74.496,236779,4
199,DaBaby,SHUT UP,3ekxXNSH4mgUnMprSnopls,74,0.871,0.555,1,-5.968,1,0.248,0.203,0.0,0.118,0.248,129.973,170192,4
200,"Tyler, The Creator",BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX,74,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921,3
201,Eminem,Leaving Heaven (feat. Skylar Grey),5CpsIb7SMFHjmAG8RvIWfq,78,0.661,0.748,2,-4.809,0,0.206,0.175,0.0,0.254,0.509,171.983,265947,3
202,A Boogie Wit da Hoodie,Luv Is Art (feat. Lil Uzi Vert),0LVaWrTztFOuN7g7gcyLs8,73,0.489,0.554,2,-8.437,1,0.183,0.212,1.9e-06,0.088,0.331,86.584,161056,4
203,Surfaces,Take It Easy,5Pgq1Gfeth2CuUhyCXwlfC,72,0.765,0.689,6,-5.616,1,0.0456,0.236,7.39e-06,0.114,0.497,144.958,212850,4
204,Mac Miller,Surf,1kwnxJNVl7cwcU98RvMBaR,74,0.828,0.182,1,-13.066,0,0.166,0.754,0.0706,0.15,0.231,147.279,330507,4
205,BTS,Interlude : Shadow,2Nib4r0saYQf2pUV4RFDhl,79,0.385,0.798,9,-6.439,0,0.483,0.115,0.0,0.181,0.141,149.756,259821,4
206,Eminem,No Regrets (feat. Don Toliver),1lO9CZo6eDrOy0S7khgryG,77,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,200947,4
207,Rich The Kid,Red,42wYsI2BUS9ABUnY9wZcGT,69,0.894,0.464,1,-6.618,1,0.371,0.175,0.0,0.274,0.583,81.084,132800,4
208,BTS,Outro : Ego,3r9FFjLrAIQjoR8pSHVPC9,79,0.808,0.903,0,-3.106,1,0.0958,0.0121,0.000233,0.0993,0.473,116.988,196199,4
209,Rich The Kid,Money Talk,2YwC2IM0ykBxtMBH9aMe5m,73,0.8,0.631,10,-6.324,0,0.256,0.0308,0.0,0.147,0.627,154.984,174640,4
210,Katy Perry,Never Worn White,3ksNHUNCTP6Pan8rjFnmtw,75,0.544,0.353,11,-7.275,0,0.0303,0.706,0.0,0.105,0.357,138.059,225039,4
211,YoungBoy Never Broke Again,Knocked Off,7MYFKS7XpVz1JQDK38pr8N,71,0.752,0.653,6,-4.607,0,0.293,0.0647,0.0,0.125,0.569,165.046,127983,4
212,Mac Miller,Everybody,1OuN92HcVG6NVpWbeESNB3,74,0.875,0.599,9,-9.077,0,0.138,0.0333,0.0143,0.113,0.112,152.061,256507,4
213,J Balvin,Rojo,4uziEsK1yiqdauKVDPsmVG,86,0.652,0.595,11,-4.04,1,0.113,0.15,0.000115,0.0842,0.444,172.27,150853,4
214,Selena Gomez,Rare - Live From The Village Studio,2fVM2X8MHBmxMD9FLqjo4H,49,0.725,0.285,5,-8.234,1,0.0602,0.808,0.0,0.643,0.306,110.005,231528,4
215,Megan Thee Stallion,Ain't Equal,29HQG5FmpUH5nWwHDF163B,64,0.848,0.847,8,-4.382,1,0.194,0.0497,0.0,0.118,0.447,100.022,144047,4
216,Eminem,Marsh,34d7sGX6WUqq8f04e7CSNF,77,0.871,0.493,1,-6.356,1,0.205,0.0134,0.000241,0.385,0.0495,144.989,200573,4
217,KYLE,YES! (feat. Rich The Kid & K CAMP),2tDrlnQWiCDis4H8RT0W2h,73,0.758,0.666,8,-8.086,1,0.14,0.0318,0.00405,0.33,0.699,162.083,195397,4
218,Russ,CIVIL WAR - Bonus,0IUgswE9wJaY4QIQZEDTKe,75,0.923,0.597,7,-6.827,1,0.262,0.102,0.0,0.109,0.496,101.044,144507,4
219,Megan Thee Stallion,Rich,0fdQue15BjCMA3ov14ubF4,63,0.963,0.799,8,-3.166,1,0.264,0.0246,0.0,0.0223,0.965,104.016,95852,4
220,Eminem,In Too Deep,7Dj2wqPYXfSRFwa6qyOztr,77,0.72,0.767,10,-5.839,0,0.214,0.0387,0.0,0.202,0.595,88.966,194707,4
221,YoungBoy Never Broke Again,Bad Bad,2OUY5NdALupSoIQN9ZBH1a,71,0.682,0.809,3,-4.331,0,0.378,0.491,0.0,0.217,0.812,180.088,138683,4
222,iann dior,Good Day,5pBQDRgfbV6lhuwlvWEftN,74,0.715,0.639,9,-6.947,1,0.105,0.627,0.0,0.0905,0.443,82.466,116364,4
223,Wiz Khalifa,Bammer (feat. Mustard),6ymh1cwisz2QJIuscyNsNk,49,0.58,0.744,4,-4.396,0,0.0536,0.0608,0.0,0.354,0.255,204.185,183580,4
224,Lil Peep,drugz,3aWX8DMLmQCOGx6cHMPr6V,64,0.583,0.414,0,-11.211,1,0.0411,0.0491,0.000881,0.393,0.0515,98.017,139707,4
225,Madison Beer,Selfish,4PV0uE5pZSh44E3NqNNDEH,76,0.378,0.461,9,-6.202,1,0.0275,0.627,0.0,0.386,0.232,75.363,223270,4
226,John Legend,Conversations in the Dark,6TYlDTa9AQDvjqwbxlvFyI,76,0.372,0.355,8,-8.436,0,0.03,0.754,0.0,0.167,0.142,126.705,237427,4
227,Tyga,FREAK,0HIj0uo7zaFIpkzUIkDlmL,0,0.933,0.556,9,-6.115,1,0.216,0.00438,0.0,0.114,0.504,106.01,174067,4
228,Lady Gaga,Your Song,4dvr69ZSydfqnsSvyc33dv,0,0.344,0.481,9,-7.069,1,0.0316,0.324,0.0,0.155,0.218,128.663,256760,4
229,Arcangel,Al Filo De La Alegría - Cantiñas / En Directo,1tpaKLRR2QUn7WLfT1LtFz,0,0.655,0.741,9,-8.599,1,0.269,0.567,5.96e-05,0.75,0.931,83.013,364320,4
230,Arcangel,Como Tu Me Tocas,7zeR2pRar0MtmUd5hiAkLo,0,0.865,0.749,2,-7.131,1,0.064,0.0557,0.00226,0.0661,0.401,102.016,232240,4
231,Moneybagg Yo,All Dat (with Megan Thee Stallion),2eukAOMjUM4pxnOdIsUia9,72,0.792,0.772,2,-3.904,1,0.27,0.00534,0.0,0.237,0.414,120.047,143958,5
232,Megan Thee Stallion,Stop Playing (feat. Gunna),6hv5exKssaEbXMexDrC45M,62,0.848,0.591,11,-5.273,1,0.062,0.379,0.0,0.101,0.264,112.96,174232,4
233,Tame Impala,One More Year,5ozqshq2dtU7SYCpCBu0NE,75,0.602,0.88,1,-5.414,1,0.0354,0.057,0.46,0.284,0.493,114.009,324013,4
234,Russ,GUESS WHAT (feat. Rick Ross),40FUPlp2KJvdHY5ABnK100,74,0.738,0.785,1,-10.035,1,0.272,0.0711,1.59e-05,0.117,0.357,92.008,206013,4
235,Eminem,Premonition - Intro,7ccTcabbJlCJiIqtrSSwBk,76,0.847,0.637,1,-5.193,1,0.367,0.0258,0.000648,0.382,0.511,165.979,173893,4
236,Russell Dickerson,Love You Like I Used To,1D7cfiC5mxqHfTCcOiRBej,71,0.501,0.788,10,-4.624,1,0.0415,0.12,0.0,0.137,0.61,152.047,186613,4
237,Lil Peep,shiver,3wv7UJioPys5AWFnaNFf2J,62,0.546,0.529,9,-9.555,1,0.0813,0.00161,0.259,0.146,0.0918,142.486,142467,5
238,Tame Impala,Posthumous Forgiveness,1KcOU0q9AMXV9xi4tSzzCc,74,0.367,0.613,7,-5.646,1,0.0297,0.0508,0.00171,0.282,0.0966,153.978,366067,4
239,Jeremy Zucker,"always, i'll care",1LdS1ULS9e18oW3M2C1MUj,78,0.784,0.278,6,-10.745,1,0.041,0.918,0.000196,0.112,0.741,105.034,146147,4
240,Megan Thee Stallion,What I Need,3eD4GBuUVbXrMUa9qIG4BN,60,0.733,0.667,1,-4.655,1,0.0436,0.0209,5.39e-05,0.161,0.569,87.529,200600,4
241,Lil Peep,come around,7jCDN5v2UatH95VrzUzZer,61,0.293,0.341,11,-13.115,0,0.0362,0.0267,0.000859,0.091,0.0387,104.174,159107,3
242,Megan Thee Stallion,Crying In The Car,3OxwuE0500Qzobf7uykMzy,61,0.778,0.562,1,-4.949,1,0.0552,0.232,0.0,0.0739,0.57,101.958,192142,4
243,Tame Impala,Is It True,6RZmhpvukfyeSURhf4kZ0d,74,0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018,239267,4
244,Lil Peep,M.O.S. [battery full],5TIT1Ar6BuHBDug67i531X,61,0.64,0.43,9,-10.125,0,0.06,0.0141,0.000554,0.0782,0.155,114.916,146800,4
245,Madison Beer,Good In Goodbye,1GVF9369j7InydwGztCDIZ,77,0.658,0.698,11,-5.95,0,0.177,0.433,0.0,0.174,0.457,139.054,141949,4
246,Diplo,Heartless (with Julia Michaels & Morgan Wallen),4uNV7GyGEBZzPDdetEEvhS,74,0.647,0.553,11,-6.35,1,0.0421,0.215,0.0,0.0728,0.272,110.949,172973,4
247,Hailee Steinfeld,Wrong Direction,7GCVboEDzfL3NKp1NrAgHR,77,0.378,0.388,10,-9.017,1,0.036,0.472,0.0,0.157,0.188,72.293,248987,4
248,Yung Gravy,Welcome to Chilis,7BYppcUTuG5ysmaJlGSt3t,74,0.839,0.454,10,-9.09,0,0.157,0.359,0.0,0.0755,0.804,159.987,157500,4
249,Sam Smith,To Die For - Ólafur Arnalds Remix,5TAKAAtBgqcylTFei8fFGg,60,0.204,0.282,9,-9.774,0,0.035,0.938,0.000388,0.109,0.128,169.386,210001,4
250,Myke Towers,Girl,43NqTeL8pgBxKHPMiJKUP5,85,0.733,0.708,6,-4.957,1,0.0937,0.0325,0.000327,0.324,0.694,93.021,186427,4
